contentsid;label;contentscd;title;regioncd_value;regioncd_label;region1cd_value;region1cd_label;region2cd_value;region2cd_label;tag
CNTS_200000000014940;음식점;c4;오후새우시;4;남부;region2;서귀포시;24;중문;서귀포,중문,게살김밥,새우,해물라면,새우도시락,전복,딱새우,와사마요게살김밥
CNTS_300000000012993;관광지;c1;쿨다이브;4;남부;region2;서귀포시;21;서귀포시내;체험다이빙,스쿠버다이빙,펀다이빙,교육,자격증,서귀포시,PADI,해양스포츠,현금결제,카드결제,화장실,무료WIFI,카드결제,현금결제,영어,단차없음,어려움,중,해양스포츠,스쿠버다이빙,2~3시간
CNTS_200000000015061;쇼핑;c2;제주애퐁당 성산점;2;동부;region2;서귀포시;17;성산;성산,기념품샵,잡화,문구류,쇼핑
CNTS_200000000015346;음식점;c4;후룩;2;동부;region1;제주시;16;구좌;커플,혼자,음식,식당,공용주차장,화장실,무료WIFI,흡연구역,카드결제,현금결제,어린이출입가능,유아의자,가능,없음
CNTS_300000000015734;음식점;c4;횟집학개론;3;서부;region2;서귀포시;22;대정;서귀포,대정,횟집,물회,고등어,갈치,한치,방어,물회
CNTS_200000000014847;음식점;c4;플레이스꽃섬;1;북부;region1;제주시;11;제주시내;노형동,갤러리,카페,빙수,눈꽃우유빙수,커피,단팥죽,눈꽃우유빙수
CNTS_200000000013087;음식점;c4;바로족발보쌈 별관;1;북부;region1;제주시;11;제주시내;노형,별관,족발,보쌈,매족,순두부찌개,화장실,무료WIFI,족발,보쌈,매족,어린이출입가능,불가능
CNTS_200000000015040;쇼핑;c2;요망진제주월정;2;동부;region1;제주시;16;구좌;구좌읍,월정리,소품샵,향수
CNTS_200000000012971;음식점;c4;형돈;1;북부;region1;제주시;11;제주시내;흑돼지,근고기,구남동,공용주차장,화장실,무료WIFI,흑돼지근고기,백돼지근고기,어린이출입가능,불가능
CNTS_200000000012583;음식점;c4;꼬신김밥 본점;1;북부;region1;제주시;11;제주시내;화북,김밥,포장,음식,식당,멸치김밥,참치김밥,불고기김밥,돈까스김밥,화장실,김밥,꼬신김밥,계란김밥,다시마채김밥,멸치김밥,어린이출입가능,가능
CNTS_200000000012654;음식점;c4;예산가마솥장수촌설렁탕;1;북부;region1;제주시;11;제주시내;설렁탕,구제주,공항근처,공용주차장,화장실,무료WIFI,흡연구역,설렁탕,도가니탕,모듬수육,어린이출입가능,가능
CNTS_200000000015130;쇼핑;c2;월정스캔들;2;동부;region1;제주시;16;구좌;구좌읍,행원리,소품샵,캔들,레진아트
CNTS_200000000014911;음식점;c4;제주어멍통갈치;1;북부;region1;제주시;11;제주시내;제주시내,용담,갈치조림,전복,통문어,갈치회,고등어조림,문어전복통갈치조림
CNTS_300000000015777;음식점;c4;표선우동가게;2;동부;region2;서귀포시;26;표선;서귀포,표선,우동,돈까스,덮밥,카레,규니꾸가케우동
CNTS_200000000014914;음식점;c4;봉순이네 흑돼지;3;서부;region2;서귀포시;22;대정;서귀포,대정,흑돼지,갈매기살,새우,전복,김치찌개,흑돼지한근,갈매기살
CNTS_300000000015904;음식점;c4;카페방주;4;남부;region2;서귀포시;23;안덕;서귀포,안덕면,상천리,카페,한라봉,커피,아몬드라떼,감귤라떼,제주감귤라떼,한라봉착즙주스
CNTS_200000000007548;숙박;c3;에코그린리조트;3;서부;region1;제주시;13;한림;휴식,숙소,리조트,힐링,휴양콘도,주차장,공공와이파이존,가족호텔,무장애관광,안전여행스탬프,공용주차장,화장실,무료WIFI,흡연구역,편의점,음료대,유도및안내시설,경보및피난시설,카드결제,현금결제,영어,중국어,단독접근가능,시각장애인접근성,저상버스접근가능,장애인화장실,승강기,장애인전용주차장,쉬움,3성급,동반불가능,유료제공,전체금연,식음료장,세미나실,풀장,스파,연회장,피트니스,인터넷,바베큐장,비즈니스시설,유아의자,유아식기,있음,운행안함
CNTS_300000000015616;음식점;c4;리부아르;1;북부;region1;제주시;12;애월;애월,구엄,크림브륄레,커피,까눌레,크로플,감귤크림브륄레,까눌레,솔트빌리커피,한라봉선셋,크로플
CNTS_200000000014837;음식점;c4;해수육장;1;북부;region1;제주시;11;제주시내;제주시내,이도동,제주시청,수육,해장국,녹두빈대떡,한치볶음,비빔국수,막걸리,전통주,항정살수육
CNTS_200000000009691;숙박;c3;씨사이드아덴;4;남부;region2;서귀포시;24;중문;호텔,중문,중문관광단지,공용주차장,현금결제,카드결제,화장실,무료WIFI,편의점,유도및안내시설,경보및피난시설,카드결제,현금결제,영어,중국어,장애인화장실,승강기,장애인전용주차장,쉬움,없음,동반불가능,없음,전체금연,피트니스,인터넷,객실내취사가능,있음,운행안함
CNTS_200000000012737;음식점;c4;썬셋클리프;1;북부;region1;제주시;12;애월;피자,파스타,커피,음료,카페,오션뷰,애월맛집,음식,에스프레소,아메리카노,카페라떼,바닐라라떼,크림라떼,라떼,아인슈페너,초코라떼,케이크,초코케이크,카모마일,페퍼민트,얼그레이,차,에이드,블루베리레몬에이드,복숭아에이드,술,버드와이저,칵테일,기네스,블랑(1664),호가든,산미구엘,수제맥주,앱솔루트보드카,앱솔루트페어,위스키,발렌타인,발렌타인17년,샴페인,와인,페퍼로니피자,고르곤졸라피자,마르게리따피자,샐러드,새우튀김,화장실,무료WIFI,하와이안페퍼로니피자,아인슈페너,흑돼지멜젓파스타,어린이출입가능,가능
CNTS_200000000013611;숙박;c3;벙커호텔앤리조트;4;남부;region2;서귀포시;21;서귀포시내;숙소,호텔,리조트,바비큐,수영장,공용주차장,화장실,무료WIFI,흡연구역,유도및안내시설,경보및피난시설,카드결제,현금결제,없음,동반불가능,없음,전체금연,식음료장,세미나실,풀장,연회장,인터넷,바베큐장,없음,운행안함
CNTS_200000000014429;음식점;c4;서울앵무새 제주;4;남부;region2;서귀포시;21;서귀포시내;카페,음식,카페라떼,디저트,아메리카노,밀크티,기념품,공용주차장,화장실,무료WIFI,유도및안내시설,카드결제,현금결제,단차없음,장애인전용주차장,쉬움,퀸아망,시나몬롤,어린이출입가능,유아의자,가능
CNTS_200000000012789;숙박;c3;씨스테이 리틀해녀 블루;1;북부;region1;제주시;11;제주시내;숙소,민박,공용주차장,카드결제,화장실,무료WIFI,흡연구역,편의점,유도및안내시설,경보및피난시설,카드결제,영어,중국어,일본어,쉬움,3성급,동반불가능,없음,흡연구역제공,인터넷,없음,운행안함
CNTS_200000000014654;음식점;c4;두리둠비;4;남부;region2;서귀포시;24;중문;서귀포시,중문,순두부,두부,만두,뚝배기불고기,순두부찌개,만두전골
CNTS_200000000012747;음식점;c4;칠돈가 별관;1;북부;region1;제주시;11;제주시내;흑돼지,흑돼지맛집,시내식당,제주시내,칠돈가,화장실,무료WIFI,흑돼지,돼지고기,김치찌개,근고기,어린이출입가능,가능
CNTS_200000000012970;음식점;c4;어제보다오늘;1;북부;region1;제주시;11;제주시내;이호,이호테우해변,복숭아무스,공용주차장,화장실,무료WIFI,쇼콜라무스,복숭아무스,어린이출입가능,불가능
CNTS_200000000012722;음식점;c4;펠릭스;4;남부;region2;서귀포시;21;서귀포시내;서귀포,서홍동카페,커피,음료,엔틱,천지연폭포,음식,카페,라떼,연유라떼,모히또,에이드,오미자에이드,공용주차장,화장실,무료WIFI,우도땅콩흑당라떼,제주보리개역꿀라떼,어린이출입가능,불가능
CNTS_300000000015795;음식점;c4;형제섬 보말칼국수;3;서부;region2;서귀포시;22;대정;서귀포,대정,보말칼국수,보말죽,흑돼지떡갈비,한치숙회,보말칼국수,한치숙회
CNTS_200000000012708;음식점;c4;휴일로;4;남부;region2;서귀포시;23;안덕;안덕면카페,커피,음료,디저트,오션뷰,음식,카페,아메리카노,카페라떼,바닐라라떼,카라멜마끼아또,라떼,딸기라떼,아이스티,복숭아아이스티,레몬차,콜드브루,초코라떼,애플망고스무디,스무디,페퍼민트,카모마일,루이보스,레몬에이드,에이드,차,공용주차장,화장실,무료WIFI,휴라떼,설록라떼,마당라떼,한라산케이크,어린이출입가능,불가능
CNTS_200000000010075;숙박;c3;엔젤하우스 펜션;1;북부;region1;제주시;12;애월;휴식/치유,숙소,공항,조식,정원,반려동물보호소,해안도로,단체여행객,반려동물,반려동물동반입장,숙박,펜션,반려동물동반_숙소,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,편의점,음료대,유도및안내시설,경보및피난시설,카드결제,현금결제,어려움,없음,동반가능,무료제공,전체금연,식음료장,세탁서비스,인터넷,바베큐장,카페휴게실,
CNTS_200000000015082;쇼핑;c2;소소재간;3;서부;region1;제주시;13;한림;한림,귀덕리,소품샵,키링,텀블러,모빌,잡화
CNTS_300000000015910;음식점;c4;돈블링65;1;북부;region1;제주시;11;제주시내;흑돼지,근고기,연탄구이,이호해수욕장,반려동물동반_식당카페,반려동물동반입장,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,편의점,음료대,유도및안내시설,경보및피난시설,카드결제,현금결제,영어,중국어,영문메뉴판지급,단독접근가능,단차없음,청각장애인접근성,저상버스접근가능,쉬움,흑돼지,폭탄계란찜,수제불냉면,누룽지멜젓볶음밥,어린이출입가능,유아의자,가능,없음
CNTS_200000000013060;음식점;c4;60빈스;4;남부;region2;서귀포시;21;서귀포시내;호근동,올레길,에이드,올레길7코스,말차,엠블랑,우도땅콩,음식,카페,칵테일,눈꽃빙수,에스프레소,아메리카노,카페라떼,카푸치노,바닐라라떼,카페모카,아포가토,콜드브루,콜드브루라떼,아인슈페너,밀크티,자몽차,생강차,매실차,레몬차,모과차,코코아,차,요거트,스무디,플레인요거트스무디,망고주스,토마토주스,자몽주스,케이크,쿠키,와플,아이스크림,공용주차장,화장실,무료WIFI,트로피컬에이드,말차팥라떼,우도땅콩엠블랑,어린이출입가능,가능
CNTS_200000000015286;관광지;c1;헌마공신 김만일기념관;4;남부;region2;서귀포시;25;남원;관광지,안전여행스탬프,박물관,김만일,공용주차장,화장실,무료WIFI,음료대,단독접근가능,단차없음,시각장애인접근성,저상버스접근가능,장애인화장실,장애인전용주차장,쉬움,실내+실외,하,체험,공연/전시,김만일업적,공헌을널리알,1시간미만
CNTS_300000000015735;음식점;c4;바다보는날;1;북부;region1;제주시;12;애월;애월,해물라면,전복라면,한치라면,한치튀김,해물듬뿍라면,문어전복라면
CNTS_200000000008919;숙박;c3;호텔서귀피안;4;남부;region2;서귀포시;21;서귀포시내;혼자,친구,부모,커플,아이,휴식/힐링,숙소,호텔,공공와이파이존,양식레스토랑,비즈니스센터,무장애관광,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,음료대,유도및안내시설,경보및피난시설,카드결제,현금결제,계좌이체,영어,중국어,장애인화장실,승강기,장애인전용주차장,쉬움,없음,동반불가능,유료제공,흡연구역제공,식음료장,인터넷,비즈니스시설,유아침대,없음,운행안함
CNTS_200000000013125;음식점;c4;성산해녀짬뽕;2;동부;region2;서귀포시;17;성산;성산,해물짬뽕,해물짜장,음식,식당,탕수육,볶음밥,짜장면,짬뽕,찹쌀탕수육,문어,군만두,냉우동,화장실,무료WIFI,해녀짬뽕,해녀짜장,어린이출입가능,불가능
CNTS_200000000015016;쇼핑;c2;굿우드무드;1;북부;region1;제주시;15;조천;함덕,소품샵,캔들,디퓨저,상점/상가,관광기념품
CNTS_200000000014733;음식점;c4;신창흑돼지두루치기;3;서부;region2;서귀포시;22;대정;서귀포,대정,두루치기,한치,주꾸미,낙지,흑돼지두루치
CNTS_200000000014863;음식점;c4;버거요제주본점;3;서부;region1;제주시;13;한림;한림,수제버거,관자스테이크버거,대게버거,연어버거,맥주,병맥주,탄산음료,관자스테이크버거
CNTS_200000000014667;음식점;c4;버터넛;1;북부;region1;제주시;11;제주시내;제주시내,버터바,체리파이,바나나푸딩,스콘,디저트,케이크,쫀득버터바,체리치즈파이,바나나푸딩
CNTS_200000000012740;음식점;c4;인디안썸머애월;1;북부;region1;제주시;12;애월;애월,펍,카페,음식,프렌치토스트,감자튀김,라따뚜이,카프레제샐러드,감바스,위스키,술,모히또,칵테일,블랙러시안,깔루아밀크,진토닉칵테일,에이드,차,캐모마일,페퍼민트,얼그레이,그린티,와인,레드와인,화이트와인,와인뱅쇼,아인슈페너,라떼,바닐라라떼,카푸치노,공용주차장,화장실,무료WIFI,흡연구역,인디언커피,감바스,와인,어린이출입불가,불가능
CNTS_200000000014719;음식점;c4;수까락;1;북부;region1;제주시;11;제주시내;제주시내,용담,한정식,수육,옥돔구이,차돌박이칼국수,칼국수,흑임자칼국수,수까락정식
CNTS_200000000012567;음식점;c4;다가미 애월점;1;북부;region1;제주시;12;애월;김밥전문점,평화로,포장전문,음식,식당,김밥,참치김밥,멸치김밥,소고기김밥,떡갈비김밥,식혜,공용주차장,화장실,김밥,다가미김밥,참치로얄김밥,매운멸치쌈,어린이출입가능,불가능
CNTS_200000000014408;숙박;c3;제주밭담숲;2;동부;region1;제주시;16;구좌;숙소,펜션,한옥,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,음료대,유도및안내시설,경보및피난시설,카드결제,현금결제,예약시스템,어려움,식음료장,세미나실,인터넷,바베큐장,
